S3742,30.13,4.04,3.06,1.86,,
S661,30.14,1.08,4.2,4.44,,
S1574,30.14,2.16,4.8,4.1,,
S4372,30.14,0,4.06,4.73,,
S4840,30.14,1.95,3.95,4.78,,
S4934,30.14,4.17,2.07,4.44,,
S2816,30.15,4.01,1.28,1.88,,
S3282,30.15,4.35,2.17,2.24,,
S2326,30.16,1.86,2.96,2.19,,
S2641,30.16,2.6,4.72,4.23,,
S4476,30.16,4.26,2.1,2.22,,
S2375,30.17,1.49,4.95,2.3,,
S2532,30.17,2.15,0,3.44,,
S2544,30.17,1.38,4.98,4.16,,
S2603,30.18,2.28,1.97,4.6,,
S2905,30.18,4.29,1.24,4.73,,
S3700,30.18,1.08,4.23,4.55,,
S4849,30.18,4.13,1.31,1.81,,
S163,30.19,4.23,1.71,4.09,,
S991,30.19,0,4.81,4.04,,
S3343,30.19,0,4.6,3.35,,
S3750,30.2,4.76,4.39,1.64,,
S4184,30.2,4.04,4.66,2.59,,
S709,30.21,4.58,4.22,2.23,,
S4900,30.21,4.24,0,3.02,,
S3794,30.22,4.84,2.77,2.15,,
S3941,30.22,4.91,4.86,0,,
S1596,30.23,3.04,4.78,0,,
S3310,30.23,0,4.92,4.53,,
S3850,30.23,1.16,4.09,2.24,,
S4212,30.23,2.76,2.84,5,,
S1106,30.24,3.44,0,4.91,,
S1990,30.24,4.96,3.77,2.08,,
S2587,30.24,3.51,2.62,4.48,,
S4352,30.24,4.59,3.77,3.12,,
S523,30.25,4.25,0,4.1,,
S1854,30.25,2.06,4.32,4.14,,
S2479,30.25,0,2.45,4.48,,
S4812,30.25,4.35,1.14,4.87,,
S295,30.26,4.36,4.38,1.27,,
S2416,30.26,3.44,1.84,4.98,,
S3699,30.26,2.71,3.42,4.46,,
S4131,30.26,4.4,4.47,2.44,,
S783,30.27,0,4.06,1.21,,
S1112,30.27,2,4.17,0,,
S4484,30.27,4.7,2.04,4.22,,
S3152,30.28,4.35,4.25,2.06,,
S3267,30.28,4.6,2.69,3.32,,
S4543,30.28,2.28,1.72,4.49,,
S4980,30.28,0,4.28,1.45,,
S559,30.29,2.17,4.41,4.82,,
S1943,30.29,2.63,2.42,0,,
S2415,30.29,2.92,4.49,4.52,,
S3865,30.29,4.17,2.86,4.43,,
S4774,30.29,4.05,4.04,1.75,,
S2795,30.3,1.39,4.69,0,,
S3816,30.3,1.79,4.26,4.98,,
S4502,30.3,4.64,3.42,0,,
S259,30.31,4.08,4.9,0,,
S541,30.31,4.23,2.08,3.57,,
S4595,30.31,4.97,3.54,2.63,,
S1009,30.32,4.24,2.7,3.98,,
S3702,30.32,2.81,1.12,2.04,,
S3725,30.32,2.42,0,3.63,,
S338,30.33,4.14,1.47,4.62,,
S994,30.33,3.43,1.88,0,,
S3627,30.33,2.67,4.64,1.16,,
S3933,30.33,2.81,2.76,3.96,,
S197,30.34,4.83,1.96,4.64,,
S4516,30.34,1.34,1.36,3.44,,
S782,30.35,0,4.59,3.24,,
S4888,30.35,2.27,1.79,4.92,,
S1415,30.36,4.05,4.73,2.53,,
S3885,30.36,0,4.09,2.1,,
S431,30.37,4.29,2.97,2.91,,
S437,30.37,4.16,2.74,3,,
S1623,30.37,2.26,3.15,4.64,,
S3792,30.37,2.12,4.44,4.22,,
S601,30.38,2.39,4.2,4.61,,
S2506,30.39,1.35,4.81,1.65,,
S3980,30.39,4.85,2.54,2.13,,
S433,30.4,5,4.39,0,,
S1327,30.4,4.72,4.65,2.03,,
S1347,30.4,3.03,2.77,2.94,,
S2170,30.4,2.9,3.55,4.34,,
S3547,30.4,2.4,3.79,0,,
S2891,30.41,3.61,3.54,0,,
S3114,30.41,2.62,1.98,4.08,,
S4428,30.41,4.33,1.71,4.54,,
S766,30.42,1.93,2.09,3.42,,
S4052,30.42,4.72,2.99,3.98,,
S4487,30.42,4.63,1.16,3.41,,
S4742,30.42,3.43,2.65,3.17,,
S1052,30.43,2.73,4.17,1.93,,
S2511,30.43,1.19,4.38,0,,
S4344,30.43,1.15,4.44,0,,
S3708,30.44,4.09,1.66,3.68,,
S177,30.45,2.43,3.95,4.4,,
S1477,30.45,2.77,4.7,4.27,,
S4160,30.45,4.46,3.82,3.22,,
S826,30.46,2.07,4.87,4.73,,
S1769,30.46,2.84,2.47,3.77,,
S2647,30.46,1.43,4.21,4.25,,
S2875,30.46,4.82,4.65,0,,
S3482,30.47,0,2.6,3.19,,
S3583,30.47,3.81,2.65,0,,
S950,30.48,4.58,2.12,0,,
S2104,30.48,0,4.78,1.93,,
S3448,30.48,4.9,4.09,0,,
S3552,30.48,0,4.02,2.06,,
S3723,30.48,1.26,4.75,4.56,,
S1061,30.49,4.8,4.74,0,,
S1701,30.49,4.1,1.08,1.82,,
S4745,30.49,3.28,3.27,1.55,,
S344,30.5,3.64,4.8,1.35,,
S4684,30.5,4.83,0,1.39,,
S2398,30.51,2.67,4.39,4.35,,
S1659,30.52,5,4.28,1.09,,
S4126,30.52,1.26,1.39,3.79,,
S4276,30.52,4.35,1.73,2.88,,
S2111,30.53,3.79,4.21,1.77,,
S2874,30.53,4.31,4.87,2.77,,
S3981,30.53,4.03,4.01,0,,
S4644,30.53,4.51,4.13,1.78,,
S1569,30.54,3.28,2.63,4.23,,
S1908,30.55,0,4.54,4.45,,
S3701,30.55,4.75,2.68,3.37,,
S4395,30.55,2.99,4.11,4.55,,
S1072,30.56,4.84,2.47,4.17,,
S1543,30.56,4.44,1.43,4.12,,
S1863,30.56,2.14,2.7,3.57,,
S1911,30.57,1.29,4.97,4.08,,
S2719,30.57,0,2.64,4.47,,
S2969,30.57,4.74,2.34,4.65,,
S821,30.58,3.14,4.47,3.57,,
S1969,30.58,4.29,4.08,1.36,,
S2803,30.58,4.53,4.24,2.2,,
S4056,30.58,4.38,4.46,0,,
S162,30.59,0,4.54,2.91,,
S815,30.59,4.8,2.53,3.18,,
S1194,30.59,2.59,2.82,4.56,,
S4420,30.59,3.54,2.27,5,,
S2042,30.6,1.78,4.45,2.44,,
S3780,30.6,2.93,3.84,4.12,,
S27,30.61,4.13,3.87,3.75,,
S954,30.61,2.41,2.95,3.21,,
S4853,30.61,4.91,0,4.23,,
S2249,30.62,2.77,4.63,4.16,,
S630,30.63,3.62,1.06,4.86,,
S906,30.63,2.66,0,4.2,,
S4381,30.63,1.31,4.59,1.81,,
S4631,30.63,3.93,3.12,3.85,,
S4976,30.63,4.4,0,2.43,,
S473,30.64,1.14,2.98,4.49,,
S1424,30.64,2.29,4.74,4.9,,
S3773,30.64,2.03,4.39,3.68,,
S2801,30.66,1.68,3.89,4.59,,
S420,30.67,4.77,4.16,2.02,,
S860,30.67,2.75,4.02,0,,
S1487,30.67,4.44,3.9,1.68,,
S2295,30.67,1.61,4.1,4.92,,
S4767,30.67,3.08,4.85,3.51,,
S1116,30.68,4.99,1.61,2.83,,
S1207,30.68,2.75,2.02,4.68,,
S1566,30.69,3.23,4.1,4.16,,
S3910,30.69,1.34,3.94,4.6,,
S25,30.7,1.26,4.36,4.8,,
S3225,30.71,4.2,4.32,2.33,,
S4177,30.71,1.04,4.49,4.98,,
S4410,30.71,4.25,1.49,4.3,,
S2242,30.72,1.24,2.43,2.93,,
S2476,30.72,2.82,4.16,3.93,,
S3004,30.72,1.22,3.2,1.61,,
S4089,30.72,4.25,2.88,1.57,,
S4124,30.72,0,3.16,4.61,,
S3437,30.73,0,4.97,1.58,,
S4373,30.73,4.06,3.64,3.57,,
S622,30.74,4.18,4.49,2.74,,
S2399,30.74,2.17,3.24,4.65,,
S1580,30.75,0,4.14,2.3,,
S1876,30.75,5,3.43,2.74,,
S3968,30.75,2.13,4.22,4.34,,
S4394,30.75,2.35,4.93,4.14,,
S4986,30.75,0,2.71,4.88,,
S3384,30.76,3.67,3.5,4.03,,
S1512,30.77,4.38,4.24,2.12,,
S3333,30.77,3.21,2.69,2.85,,
S3495,30.77,3.8,3.88,0,,
S4958,30.77,2.77,3.97,3.28,,
S1653,30.78,4.18,4.26,2.86,,
S1829,30.78,4.98,0,2.69,,
S221,30.79,2.32,4.97,4.6,,
S1690,30.79,2.37,5,3.83,,
S3016,30.79,5,0,4.17,,
S3746,30.79,3.58,4.36,4.05,,
S2554,30.8,3.83,2.09,4,,
S3967,30.8,4.88,1.73,1.71,,
S2162,30.81,4.42,3.27,1.03,,
S3860,30.81,3.47,4.27,2.79,,
S4889,30.81,4.08,2.81,0,,
S1991,30.82,4.89,1.35,4.15,,
S2909,30.82,2.83,2.75,4.94,,
S3313,30.82,4.26,4.09,1.38,,
S658,30.83,4.28,0,4.2,,
S1241,30.83,4.1,4.95,0,,
S2201,30.83,4.11,0,3.17,,
S228,30.84,4.04,3.06,0,,
S1014,30.84,3.74,3.6,2.28,,
S1369,30.84,0,4.16,4.69,,
S1516,30.84,4.78,1.52,4.59,,
S2051,30.84,2.45,0,4.5,,
S3948,30.84,3.53,4.32,3.86,,
S4740,30.84,4.76,2.89,4.1,,
S518,30.85,4.54,0,4.11,,
S1989,30.85,1.39,3.95,1.61,,
S4779,30.85,4.36,1.67,2.92,,
S4854,30.85,4.96,2.14,1.38,,
S1121,30.86,0,4.62,4.84,,
S2458,30.86,4.46,1.24,2.39,,
S2798,30.86,4.03,4.35,0,,
S1714,30.87,4.46,0,2.99,,
S3498,30.87,4.31,4.42,1.14,,
S3677,30.87,4.48,0,4.65,,
S1128,30.88,4.7,3.3,0,,
S1461,30.88,4.13,3.43,4.18,,
S1590,30.88,1.02,4.58,4.72,,
S1935,30.88,0,3.95,2.53,,
S2472,30.88,3.08,2.99,2.32,,
S3663,30.88,4.02,2.19,4.68,,
S3987,30.88,0,2.71,4.49,,
S4547,30.88,4.61,4.34,2.03,,
S4868,30.88,4.49,1.5,4.24,,
S4913,30.88,2.12,4.17,4.78,,
S2131,30.89,3.35,3.13,4.34,,
S3144,30.89,4.89,3.62,3.14,,
S3604,30.89,0,3.31,4.45,,
S4285,30.89,4.85,0,4.66,,
S4430,30.89,4.56,2.06,0,,
S1012,30.9,2.88,4.17,2.99,,
S3019,30.9,4.38,2.07,0,,
S3822,30.9,3.67,3.3,4.95,,
S567,30.91,3.83,4.85,1.87,,
S1003,30.91,2.55,4.22,4.27,,
S2728,30.91,4.23,2.69,2.56,,
S3075,30.91,4.32,2.74,1.88,,
S3488,30.91,1.43,4.35,3.56,,
S478,30.92,1.48,2.57,4.61,,
S698,30.92,3.22,1.57,2.07,,
S779,30.92,0,3.74,4.56,,
S3126,30.92,4.37,2.34,0,,
S4652,30.92,4.72,2.36,1.34,,
S647,30.93,2.18,4.13,3.83,,
S3474,30.93,1.76,4.47,4.77,,
S45,30.94,4.85,2.8,3.9,,
S1338,30.94,3.92,3.03,4,,
S2045,30.94,3.45,1.59,4.3,,
S604,30.95,1.64,4.63,2.43,,
S957,30.95,0,4.64,1.76,,
S1432,30.95,4.19,2.77,3.38,,
S2579,30.95,2.63,4.51,4.6,,
S2956,30.95,1.18,4.28,4.74,,
S4157,30.95,2.24,4.82,4.54,,
S4254,30.95,4.68,4.38,2.07,,
S4385,30.95,3.46,4.29,3.08,,
S375,30.96,4.95,0,4.68,,
S4298,30.96,4.82,4.18,1.76,,
S1796,30.97,4.66,0,4.29,,
S4012,30.97,2.31,4.48,4.34,,
S326,30.98,3.55,4.86,2.41,,
S424,30.98,3.85,3.1,4.55,,
S2379,30.98,4.13,2.03,2.18,,
S2735,30.98,2.05,3.87,2.91,,
S2812,30.98,0,2.19,4.22,,
S3090,30.98,0,4.14,3.37,,
S4436,30.98,1.73,3.06,1.92,,
S1633,30.99,4.75,1.68,1.14,,
S4370,30.99,4.43,4.23,3.07,,
S949,31,4.43,4.08,2.23,,
S2182,31,4.42,1.72,4.92,,
S277,31.01,2.25,4.3,1.05,,
S165,31.02,0,1.06,4.92,,
S890,31.02,4.19,2.35,0,,
S2272,31.02,2.41,3.86,4.47,,
S2365,31.02,3.29,1.81,4.99,,
S2817,31.02,0,5,0,,
S3122,31.02,4.33,4.78,1.06,,
S4248,31.02,0,4.34,4.64,,
S4069,31.03,4.12,4.4,2.47,,
S4536,31.03,4.74,4.26,0,,
S4931,31.03,2.68,4.41,4.41,,
S98,31.04,3.66,2.2,4.07,,
S189,31.04,0,4.78,4.94,,
S855,31.04,4.58,4.39,2.27,,
S3141,31.04,0,1.15,4.48,,
S3311,31.04,1.5,4.43,4.42,,
S4682,31.04,4.73,2.85,3.19,,
S2810,31.05,3.25,2.35,3.85,,
S3285,31.05,3.37,2.02,4.08,,
S3986,31.05,4.53,4.96,1.65,,
S615,31.06,4.39,2.34,4.56,,
S888,31.06,4.53,4.48,1.5,,
S1483,31.06,4.25,4.16,2.49,,
S2959,31.06,1.73,3.88,4.08,,
S1300,31.07,4.24,1.82,2.32,,
S2668,31.07,1.6,4.29,2.83,,
S3309,31.07,0,4.66,1.24,,
S3709,31.07,4.82,1.32,4.04,,
S3798,31.07,0,4.04,3.86,,
S1193,31.08,1.45,4.99,0,,
S3336,31.08,2.5,0,4.74,,
S257,31.09,0,4.93,4.01,,
S1130,31.09,1.69,4.95,4.24,,
S1606,31.09,3.01,2.5,1.75,,
S1939,31.1,2.62,0,3.23,,
S2267,31.1,1.06,0,4.25,,
S2690,31.1,4.33,4.13,0,,
S3612,31.1,4.49,1.98,4.13,,
S3996,31.1,4.32,4.63,1.54,,
S884,31.11,2.14,4.83,1.92,,
S1437,31.11,2.57,3.1,4.11,,
S2110,31.11,0,2.93,4.63,,
S4170,31.11,2.54,4,4.48,,
S2829,31.12,4.33,4.74,1.66,,
S4439,31.12,4.73,1.69,3.47,,
S104,31.13,2.58,1.06,4.43,,
S669,31.13,4.65,4.25,1.13,,
S3873,31.13,4.14,2.02,1.23,,
S4932,31.13,2.41,3.56,1.44,,
S985,31.14,3.3,2.86,2.71,,
S820,31.15,4.26,4.33,0,,
S4620,31.15,4.11,4.02,2.11,,
S2274,31.16,4.54,2.09,1.96,,
S2519,31.16,3.35,4.83,2.99,,
S3109,31.16,4.4,0,3.6,,
S3234,31.16,4.62,4.12,2.27,,
S3458,31.16,0,2,4.25,,
S47,31.17,2.11,2.78,4.35,,
S1594,31.17,0,4.55,3.3,,
S2320,31.17,4.7,1.66,4.67,,
S4908,31.17,3.42,4.92,1.57,,
S706,31.18,4.84,2.59,3.02,,
S738,31.18,2.59,4.44,2.46,,
S859,31.18,4.03,2.36,3.68,,
S4294,31.18,2.09,1.85,4.51,,
S4938,31.18,2.86,4.87,3.25,,
S1632,31.19,2.05,1.55,3.51,,
S364,31.2,4.9,2.2,4.35,,
S2001,31.2,1.07,0,4.15,,
S3068,31.2,3.33,2.01,2.45,,
S3791,31.2,5,0,4.57,,
S1306,31.21,0,4.37,4.18,,
S4877,31.21,3.02,4.8,2.53,,
S376,31.22,4.77,2.34,3.18,,
S1385,31.22,1.42,4.28,4.08,,
S3553,31.22,4.35,2.01,4.2,,
S4679,31.22,4.04,4,3.74,,
S2141,31.23,4.13,2.03,0,,
S3013,31.23,1.53,1.91,2.64,,
S4567,31.23,4.24,1.67,4.88,,
S1454,31.24,4.11,1.58,3.16,,
S1492,31.24,2.55,2.82,4.33,,
S2276,31.24,4.8,1.62,4.77,,
S2962,31.24,4.83,1.26,0,,
S3514,31.24,1.48,2.63,1.9,,
S3637,31.24,4.73,0,4.33,,
S4339,31.24,4.67,2.49,4.42,,
S4493,31.24,1.95,1.09,4.74,,
S4820,31.24,1.1,4.45,3.17,,
S1547,31.25,4.81,2.87,2.03,,
S1617,31.25,0,4.43,4.55,,
S2101,31.25,4.89,4.69,0,,
S3494,31.25,3.4,4.2,4.04,,
S1104,31.26,2.56,4.77,3.16,,
S3315,31.26,4.72,4.67,0,,
S3810,31.26,4.57,3.76,1.92,,
S443,31.27,4.19,1.07,2.6,,
S2280,31.27,4.5,1.74,4.14,,
S3257,31.27,4.89,2.93,0,,
S4262,31.27,4.52,4.79,1.44,,
S995,31.28,4.38,0,2.17,,
S2920,31.28,2.73,4.64,4.37,,
S4288,31.28,4.46,2.49,3.67,,
S4299,31.28,4.5,0,4.38,,
S1886,31.29,3.7,4.74,1.85,,
S3062,31.29,4.66,1.53,2.25,,
S4240,31.29,4.72,1.95,1.29,,
S314,31.3,1.11,4.2,3.54,,
S2270,31.3,4.41,2.77,3.73,,
S3048,31.3,1.61,1.77,4.98,,
S4456,31.3,2.09,2.78,2.8,,
S4560,31.3,4.87,4.17,1.9,,
S1261,31.31,2.42,1.65,4.19,,
S1355,31.31,0,3.84,2.99,,
S2304,31.31,1.03,4.72,3.14,,
S3530,31.31,4.36,4.2,0,,
S354,31.33,3.65,4.55,2.44,,
S1001,31.33,1.42,4.38,4.05,,
S4235,31.33,4.56,0,3.69,,
S2389,31.34,2.09,4.16,4.9,,
S3151,31.34,5,2.1,4.47,,
S3995,31.34,2.29,3.39,3.4,,
S4636,31.34,0,4.82,4.26,,
S1591,31.35,4.7,4.72,2.39,,
S1801,31.35,0,3.5,4.07,,
S2881,31.35,4.82,3.18,2.18,,
S3845,31.35,0,4.25,4.2,,
S857,31.36,3.65,4.06,3.29,,
S3711,31.36,4.86,3.81,1.75,,
S4165,31.36,1.36,3.93,3.94,,
S19,31.37,4.88,4.39,1.53,,
S44,31.37,4.37,0,2.13,,
S253,31.37,2.13,1.32,4.21,,
S996,31.37,4.18,4.91,2.85,,
S1407,31.37,1.27,4.44,2.12,,
S3355,31.37,4.55,1.09,0,,
S3407,31.37,4.01,2.93,4.11,,
S4314,31.37,4.53,0,3.76,,
S4490,31.37,4.41,2.6,4.9,,
S73,31.38,4.05,2.65,4.54,,
S934,31.38,1.39,3.21,4.12,,
S1888,31.38,3.71,2.14,4.69,,
S476,31.39,2.51,4.87,4.54,,
S1720,31.39,4.41,0,3.85,,
S938,31.4,3.2,4.21,2.33,,
S1050,31.4,1.2,4.76,4.41,,
S1464,31.4,4.22,0,2.43,,
S2808,31.4,0,4.07,4.39,,
S2945,31.4,1.37,4.63,4.7,,
S4074,31.4,3.56,0,4.42,,
S1262,31.41,0,3.39,3,,
S1340,31.41,0,2.26,4.92,,
S2210,31.41,1.95,3.75,4.54,,
S2906,31.41,4.61,0,4.38,,
S1171,31.42,0,1.88,3.89,,
S3467,31.42,1.15,4.36,4.9,,
S4025,31.42,0,2.09,4.87,,
S4544,31.42,0,4.06,2.99,,
S1270,31.43,3.69,4.46,0,,
S1901,31.43,3.81,3.5,4.68,,
S3567,31.43,0,4.87,4.7,,
S3872,31.43,4.97,4.24,2.09,,
S16,31.44,2.68,4.29,4.62,,
S296,31.44,0,3.96,3.92,,
S300,31.44,4.07,0,2.92,,
S2492,31.44,0,4.47,2.33,,
S3920,31.44,4.87,1.82,4.21,,
S716,31.45,0,2.19,4.02,,
S717,31.45,4.09,3.65,4.24,,
S790,31.45,2.51,3.71,4.49,,
S2256,31.45,4.19,4.76,0,,
S4707,31.45,2.5,3.09,3.47,,
S1370,31.46,3.32,0,4.65,,
S2813,31.46,4.99,4.32,0,,
S3846,31.46,3.48,4.61,0,,
S2755,31.47,4.62,3.8,2.17,,
S4054,31.47,4.45,4.15,3.11,,
S474,31.48,2.89,4.26,2.74,,
S4429,31.48,4.24,2.2,4.13,,
S4653,31.48,4.5,1.38,0,,
S4833,31.48,4.86,1.99,4.83,,
S212,31.49,2.05,2.29,2.2,,
S2033,31.49,2.74,4.31,0,,
S2195,31.49,3.75,2.29,4.11,,
S2685,31.49,3.99,3.32,2.04,,
S2978,31.49,2.96,3.31,3.33,,
S4847,31.49,4.59,2.33,4.73,,
S1479,31.5,4.68,2.24,1.26,,
S1899,31.5,4.35,1.3,4.13,,
S4522,31.5,3.68,3,4.99,,
S350,31.51,4.65,0,2.04,,
S1088,31.51,4.29,2.1,4.5,,
S1558,31.52,2.7,4.54,0,,
S2560,31.52,2.47,4.11,4.46,,
S1117,31.53,2.54,3.12,1.07,,
S1199,31.53,3.36,4.12,3.27,,
S1257,31.53,4.55,2.51,1.65,,
S3450,31.53,2.41,3.81,0,,
S3518,31.53,4.87,2.44,4.61,,
S4053,31.53,0,4.53,4.02,,
S704,31.54,1.83,4.12,4.37,,
S1603,31.54,4.88,3.83,1.85,,
S1671,31.54,3.68,3.01,0,,
S1728,31.54,4.44,2.19,3.55,,
S1333,31.56,4.47,4.75,1.52,,
S1430,31.56,0,4.3,4.93,,
S3529,31.56,3.52,4.16,1.71,,
S4998,31.56,1.79,1.89,3.78,,
S21,31.57,4.2,0,1.54,,
S55,31.57,0,4.46,4.53,,
S3688,31.57,3.45,1.3,4.65,,
S4497,31.57,2.37,4.62,4.14,,
S1266,31.58,2.41,1.63,4.71,,
S2062,31.58,3.18,4.8,0,,
S4374,31.58,4.06,3.55,4.29,,
S2246,31.59,4.43,4.65,2.63,,
S2484,31.59,1.22,4.79,3.96,,
S3264,31.59,1.4,3.52,4.26,,
S4350,31.59,4.18,2.82,3.01,,
S1148,31.6,2.48,1.94,3.22,,
S2461,31.6,4.35,3.57,0,,
S2856,31.6,4.58,0,2.88,,
S487,31.61,1.53,4.62,1.45,,
S4462,31.61,2.07,4.87,3.51,,
S4865,31.61,4.64,4.84,1.91,,
S4918,31.61,3.42,0,4.27,,
S387,31.62,2.29,2.4,1.52,,
S2935,31.62,2.54,3.69,4.9,,
S4564,31.62,4.31,2.24,4.06,,
S308,31.63,1.94,2.92,2.31,,
S703,31.63,3.64,3.3,2.54,,
S1654,31.63,0,4.73,2.14,,
S1491,31.64,3.48,4.99,1.41,,
S1859,31.64,4.01,3.45,4.41,,
S4423,31.64,4.8,2.94,1.99,,
S1382,31.65,4.42,0,4.41,,
S1845,31.65,3.13,4.95,1.68,,
S2534,31.65,4.25,2.1,4.37,,
S3211,31.65,3.97,2.31,1.98,,
S490,31.66,0,4.85,4.03,,
S4533,31.66,4.6,2.23,4.79,,
S238,31.67,4.06,3.48,2.11,,
S555,31.67,2.87,3.94,4.2,,
S3331,31.67,0,3.74,4.25,,
S3707,31.67,2.41,4.24,0,,
S4015,31.67,4.99,1.41,2.09,,
S137,31.68,1.2,4.02,4.94,,
S3374,31.68,3.98,4.18,2.57,,
S3483,31.68,4.21,2.81,4.44,,
S1204,31.69,4.33,2.13,4.25,,
S2531,31.69,0,4.66,4.47,,
S2600,31.69,2.69,4.02,2.84,,
S3440,31.69,2.19,4.16,1.94,,
S3886,31.69,3.1,4.36,3.05,,
S3894,31.69,2.93,0,3.28,,
S732,31.7,1.92,4.75,4.22,,
S4399,31.7,4.2,0,3.08,,
S2815,31.71,4.81,2.5,4.63,,
S4140,31.71,1.06,2.67,3.4,,
S3252,31.72,2.34,3.8,1.65,,
S809,31.73,1.21,3.18,2.3,,
S157,31.74,2,4.52,4.75,,
S1476,31.74,0,2.98,4.45,,
S1692,31.74,3.16,4.5,2.24,,
S2624,31.74,3.25,4.23,4.18,,
S548,31.75,3.92,4.26,0,,
S2252,31.75,4.99,4.47,2.22,,
S3189,31.75,2.27,4.03,4.83,,
S3868,31.75,2.35,4.19,2.45,,
S4265,31.75,3.41,3,4.62,,
S2264,31.76,4.37,4.98,2.03,,
S2412,31.76,3.6,4.91,2.63,,
S4032,31.76,4.85,4.65,0,,
S618,31.77,1.53,4.36,1.03,,
S3389,31.77,2,2.34,4.65,,
S765,31.78,4.33,1.02,0,,
S1460,31.78,4.79,4.28,0,,
S1871,31.79,2.18,4.41,0,,
S2192,31.79,4.57,2.01,4.53,,
S3358,31.79,4.15,1.02,1.53,,
S4287,31.79,4.18,4.29,3.18,,
S4445,31.79,2.68,0,4.56,,
S1036,31.8,4.33,1.23,3.84,,
S1875,31.8,4.44,4.31,1.3,,
S2765,31.8,3.46,4.14,0,,
S3414,31.8,4.82,1.53,3.33,,
S562,31.81,5,0,0,,
S654,31.81,4.23,2.75,3.76,,
S1925,31.81,4.38,0,4.28,,
S3417,31.81,0,3.4,4.73,,
S3670,31.81,3.92,4.12,2.22,,
S4930,31.81,4.75,3.98,0,,
S3082,31.82,0,3.16,4.44,,
S2010,31.83,4.94,0,1.31,,
S187,31.84,3.55,0,4.99,,
S2035,31.84,0,4.06,4.33,,
S2058,31.84,4.14,3.38,4.36,,
S2388,31.84,2.39,4.11,3.19,,
S4389,31.84,2.68,0,4.64,,
S347,31.85,4.63,1.99,4.31,,
S874,31.85,1.26,4.67,4.66,,
S1289,31.85,3.7,1.16,3.25,,
S1349,31.85,4.99,2.1,3.86,,
S1638,31.85,2.66,4.56,4.64,,
S3861,31.85,2.43,1.25,2.68,,
S4002,31.85,4.03,3.57,4.13,,
S1032,31.86,1.92,4.37,2.5,,
S2219,31.86,4.3,3.08,2.17,,
S2490,31.86,4.46,0,3.22,,
S4268,31.86,2.28,4.71,4.26,,
S1376,31.87,4.47,4.4,0,,
S2521,31.87,1.3,4.52,1.08,,
S4171,31.88,2.71,4.27,2.36,,
S4734,31.88,4.65,0,2.73,,
S4966,31.88,4.94,4.66,0,,
S745,31.89,4.65,0,2.4,,
S1419,31.89,4.3,4.07,3.3,,
S2548,31.89,2.65,4.28,4.53,,
S4791,31.89,1.72,1.62,4.66,,
S903,31.9,4.83,4.83,2.15,,
S2015,31.9,1.44,4.81,4.15,,
S2822,31.9,0,4.02,4.61,,
S3160,31.9,0,4.87,4.02,,
S3195,31.9,0,3.02,4.93,,
S3947,31.9,0,4.69,4.4,,
S4057,31.9,4.72,2.34,0,,
S740,31.91,1.23,1.37,4.79,,
S2559,31.91,4.99,4.69,1.91,,
S3054,31.91,2.83,2.92,2.86,,
S3781,31.93,2.54,4.57,2.84,,
S374,31.94,4.87,4.97,1,,
S1076,31.94,2.25,4.37,1.97,,
S1675,31.94,4.19,0,4.7,,
S3381,31.94,0,4.31,4.81,,
S3272,31.95,2.3,2.6,4.93,,
S4732,31.95,1.38,4.19,2.26,,
S35,31.96,0,4.23,4.23,,
S546,31.96,3.28,3.64,4.95,,
S1716,31.96,0,1.98,4.71,,
S1745,31.96,2.76,0,4.51,,
S3628,31.97,1.34,4.41,1.09,,
S3893,31.97,4.01,2.8,4.95,,
S275,31.98,4.26,4.38,3.28,,
S4587,31.98,2.36,4.69,1.88,,
S1670,31.99,3.33,0,2.39,,
S1819,31.99,3.36,1.68,1.24,,
S2060,31.99,4.19,1.17,3.83,,
S2316,31.99,2.69,4.75,0,,
S2348,31.99,2.05,4.34,0,,
S3852,31.99,4.93,4.84,2.19,,
S1429,32,0,4.53,4.79,,
S2759,32,2.95,3.1,4.38,,
S664,32.01,4.6,0,4.24,,
S1434,32.01,2.15,2.69,4.26,,
S2181,32.01,4.28,4.99,2.49,,
S2583,32.01,2.56,2.81,4.02,,
S4834,32.01,0,1.83,4.43,,
S4870,32.01,2.15,3.94,0,,
S1532,32.02,2.85,4.42,2.49,,
S2635,32.02,4.12,0,4.99,,
S3380,32.02,4.22,2.12,4.85,,
S4786,32.02,2.22,2.32,4.98,,
S3099,32.03,4.04,3.76,0,,
S139,32.04,1.24,0,4.66,,
S412,32.04,4.27,4.35,1.4,,
S1222,32.04,4.81,3.49,0,,
S4799,32.04,3.22,1,2.8,,
S1481,32.05,1,4.81,2.11,,
S2509,32.05,4.76,2.91,0,,
S2770,32.05,4.97,2.98,2.67,,
S3263,32.05,3.85,2.05,1.91,,
S4832,32.05,4.08,0,4.83,,
S3463,32.06,0,1.8,4.48,,
S793,32.07,4.82,2.85,4.21,,
S1542,32.07,0,4.33,4.71,,
S246,32.08,4.51,4.02,1.82,,
S1843,32.08,4.16,2.84,3.93,,
S685,32.09,2.92,4.23,2.72,,
S2451,32.09,4.58,0,4.49,,
S4485,32.09,3.03,4.73,0,,
S4816,32.09,4.62,1.62,2.71,,
S3562,32.1,1.77,4.42,3.91,,
S4871,32.1,2.04,4.55,3.44,,
S1538,32.11,4.01,4.87,2.59,,
S3563,32.11,3.54,4.4,2.97,,
